AREACD,value
E02001333,0.16379112
E02001334,0.100870253
E02001335,0.185501066
E02001336,0.109957709
E02001337,0.118669131
E02001338,0.098571429
E02001339,0.17644901
E02001340,0.077355837
E02001341,0.121414914
E02001342,0.056844252
E02001343,0.046530612
E02001344,0.078721746
E02001345,0.08540661
E02001346,0.144152595
E02001347,0.164838179
E02001348,0.143297381
E02001349,0.109019608
E02001350,0.119201229
E02001351,0.153604119
E02001352,0.110135382
E02001353,0.031354051
E02001354,0.102307225
E02001355,0.091250469
E02001356,0.077877508
E02001357,0.087130879
E02001358,0.097217069
E02001359,0.050505051
E02001360,0.115270351
E02001361,0.087520259
E02001362,0.078907436
E02001363,0.082836523
E02001364,0.132156694
E02001365,0.090402969
E02001366,0.081333333
E02001367,0.089385475
E02001368,0.176640231
E02001369,0.203870537
E02001370,0.155613351
E02001371,0.101277657
E02001372,0.113029827
E02001373,0.134774956
E02001374,0.12188914
E02001375,0.154125413
E02001376,0.169005301
E02001377,0.250355619
E02001378,0.120730977
E02001380,0.084394904
E02001381,0.130930775
E02001382,0.06473345
E02001383,0.255628384
E02001384,0.105735254
E02001385,0.176674365
E02001386,0.085419274
E02001387,0.063307834
E02001388,0.082732853
E02001389,0.084377866
E02001390,0.146327996
E02001391,0.07219596
E02001392,0.039473684
E02001393,0.043705756
E02001394,0.059375
E02001395,0.078257911
E02001396,0.069498069
E02001397,0.04975923
E02001398,0.047350013
E02001399,0.058287796
E02001400,0.074328749
E02001401,0.118827568
E02001402,0.040912297
E02001403,0.123156089
E02001404,0.208921513
E02001405,0.177477945
E02001406,0.059758611
E02001407,0.035942492
E02001408,0.052505967
E02001409,0.066754502
E02001410,0.159072742
E02001411,0.113157895
E02001412,0.100858369
E02001413,0.09731461
E02001414,0.04620462
E02001415,0.095799335
E02001416,0.129961089
E02001417,0.191632066
E02001418,0.087952927
E02001419,0.210138249
E02001420,0.079883681
E02001421,0.137531881
E02001422,0.121942179
E02001423,0.079806139
E02001425,0.117371847
E02001426,0.133223684
E02001427,0.065896188
E02001428,0.078624079
E02001429,0.057064283
E02001430,0.083225389
E02001431,0.132932783
E02001432,0.228523166
E02001433,0.175091782
E02001434,0.264483627
E02001435,0.251711924
E02001436,0.218992678
E02001437,0.096100279
E02001438,0.08045977
E02001439,0.05272533
E02001440,0.039215686
E02001441,0.075883989
E02001442,0.109731678
E02001443,0.09539749
E02001444,0.122957198
E02001445,0.057089668
E02001446,0.06395003
E02001447,0.065803668
E02001448,0.070030581
E02001449,0.06
E02001450,0.07820213
E02001451,0.109030379
E02001452,0.107200647
E02001453,0.10328856
E02001454,0.049297793
E02001455,0.089345172
E02001456,0.095882841
E02001457,0.126141359
E02001458,0.1177212
E02001459,0.096895579
E02001460,0.093508041
E02001461,0.103347889
E02001462,0.148786718
E02001463,0.132783883
E02001464,0.156173057
E02001465,0.136880857
E02001466,0.13994392
E02001467,0.091179091
E02001468,0.145827233
E02001469,0.102491506
E02001470,0.124715981
E02001471,0.153446484
E02001472,0.06830942
E02001473,0.155907781
E02001474,0.188679245
E02001475,0.095004095
E02001476,0.178438662
E02001477,0.122226264
E02001478,0.080857143
E02001479,0.049305556
E02001480,0.074414468
E02001481,0.093700787
E02001482,0.202984039
E02001483,0.069883041
E02001484,0.086436909
E02001485,0.128011507
E02001486,0.116534989
E02001487,0.183204065
E02001488,0.124020888
E02001489,0.068005739
E02001490,0.07498144
E02001491,0.190249267
E02001492,0.092881149
E02001493,0.122985075
E02001494,0.049501661
E02001495,0.096456693
E02001496,0.065638451
E02001497,0.115903756
E02001498,0.067885117
E02001499,0.052704577
E02001500,0.064407814
E02001501,0.070141921
E02001502,0.105374078
E02001503,0.081619938
E02001504,0.064671483
E02001505,0.126603646
E02001506,0.049184783
E02001507,0.053725616
E02001508,0.056859677
E02001509,0.061697463
E02001510,0.093374661
E02001511,0.058477381
E02001512,0.064500485
E02001513,0.060958714
E02001514,0.096228096
E02001515,0.111346766
E02001516,0.07818368
E02001517,0.144111996
E02001518,0.193299492
E02001519,0.087492828
E02001520,0.161928751
E02001521,0.194191523
E02001522,0.113345521
E02001523,0.109967657
E02001524,0.029207232
E02001525,0.14527027
E02001526,0.128594906
E02001527,0.078480114
E02001528,0.08413087
E02001529,0.091986601
E02001530,0.104841295
E02001531,0.108658744
E02001532,0.107831562
E02001533,0.122955443
E02001534,0.111499781
E02001535,0.021433141
E02001536,0.0716174
E02001537,0.073691791
E02001538,0.116921269
E02001539,0.146468144
E02001540,0.057231669
E02001541,0.207407407
E02001542,0.061448678
E02001543,0.144707741
E02001544,0.075804196
E02001545,0.062642658
E02001546,0.047773518
E02001547,0.132471729
E02001548,0.081196581
E02001549,0.10244912
E02001550,0.112616202
E02001551,0.138103757
E02001552,0.115624154
E02001553,0.162882096
E02001554,0.088671612
E02001555,0.09647651
E02001556,0.179285895
E02001557,0.189068275
E02001558,0.031878558
E02001559,0.0797563
E02001560,0.208946202
E02001561,0.179933358
E02001562,0.061258278
E02001563,0.052660908
E02001564,0.039453326
E02001565,0.051816239
E02001566,0.137259448
E02001567,0.098779134
E02001568,0.112648221
E02001569,0.155785934
E02001570,0.105965172
E02001571,0.063503389
E02001572,0.135986258
E02001573,0.103086605
E02001574,0.060365643
E02001575,0.111014994
E02001576,0.059054016
E02001577,0.050410754
E02001578,0.095808383
E02001579,0.122815418
E02001580,0.099610895
E02001581,0.067814855
E02001582,0.060916596
E02001583,0.073304586
E02001584,0.02460246
E02001585,0.131277185
E02001586,0.077421345
E02001587,0.071277047
E02001588,0.077634622
E02001589,0.067209776
E02001590,0.15990991
E02001591,0.196261682
E02001592,0.087400398
E02001593,0.161411411
E02001594,0.198667712
E02001595,0.10212558
E02001596,0.088752442
E02001597,0.103296133
E02001598,0.105630414
E02001600,0.140735816
E02001602,0.102728351
E02001603,0.05352283
E02001604,0.05547562
E02001605,0.102436323
E02001606,0.132102682
E02001607,0.077584028
E02001608,0.063926941
E02001609,0.056129203
E02001610,0.045703404
E02001611,0.149567723
E02001612,0.108118219
E02001613,0.086765995
E02001614,0.08199446
E02001615,0.048117155
E02001616,0.069731564
E02001617,0.081649485
E02001618,0.030652129
E02001619,0.093167702
E02001620,0.118154539
E02001621,0.142979087
E02001622,0.135935397
E02001623,0.169568509
E02001624,0.148245405
E02001625,0.189051343
E02001626,0.096180082
E02001627,0.118902439
E02001628,0.173577628
E02001629,0.19796748
E02001630,0.201221581
E02001631,0.107825644
E02001632,0.21245885
E02001633,0.035704324
E02001634,0.124382045
E02001635,0.0653789
E02001636,0.179631829
E02001637,0.154213037
E02001638,0.173496745
E02001639,0.158150065
E02001640,0.205319494
E02001642,0.096353087
E02001643,0.072224218
E02001646,0.220180421
E02001647,0.081081081
E02001648,0.073563991
E02001649,0.085458305
E02001650,0.22100481
E02001651,0.024583216
E02001652,0.19704142
E02001653,0.102869353
E02001654,0.07097681
E02001655,0.075130328
E02001656,0.126692456
E02001657,0.081237911
E02001658,0.093521421
E02001659,0.078182562
E02001660,0.112354977
E02001661,0.117402431
E02001662,0.064244186
E02001663,0.096681786
E02001664,0.048214286
E02001665,0.051270314
E02001666,0.123753867
E02001669,0.09524935
E02001670,0.064091308
E02001671,0.063129357
E02001672,0.034313725
E02001673,0.09273183
E02001674,0.067712046
E02001675,0.12564249
E02001676,0.044760213
E02001678,0.031229236
E02001679,0.072992701
E02001680,0.094031773
E02001681,0.043605502
E02001682,0.059686645
E02001683,0.047346399
E02001684,0.093540417
E02001685,0.101170569
E02001686,0.088376561
E02001688,0.131672598
E02001689,0.246039771
E02001690,0.133761861
E02001691,0.16028827
E02001692,0.190321269
E02001693,0.138821237
E02001694,0.107155084
E02001695,0.046681255
E02001696,0.084384858
E02001697,0.126324153
E02001698,0.050646175
E02001699,0.111231102
E02001700,0.070512821
E02001701,0.115857826
E02001702,0.125933469
E02001703,0.030429346
E02001704,0.122933884
E02001706,0.075545607
E02001707,0.114694335
E02001709,0.050705377
E02001710,0.137681159
E02001711,0.084745763
E02001712,0.10371517
E02001713,0.074284512
E02001714,0.109928352
E02001715,0.097849009
E02001718,0.091733519
E02001719,0.115089514
E02001720,0.152934022
E02001721,0.068553459
E02001722,0.094045489
E02001723,0.091089109
E02001724,0.203495956
E02001725,0.088629738
E02001726,0.096491228
E02001727,0.107106339
E02001728,0.090593142
E02001729,0.171766342
E02001732,0.098708871
E02001734,0.123287671
E02001735,0.180244829
E02001737,0.09861839
E02001738,0.059247398
E02001739,0.068944844
E02001740,0.070214339
E02001741,0.040776153
E02001742,0.091654247
E02001743,0.09349049
E02001744,0.048314872
E02001745,0.092462618
E02001746,0.127934582
E02001747,0.08219683
E02001748,0.066373728
E02001749,0.091551666
E02001750,0.112781955
E02001751,0.10495356
E02001752,0.195539033
E02001753,0.075984664
E02001754,0.094758764
E02001755,0.072017703
E02001756,0.140948564
E02001757,0.185923974
E02001758,0.121060723
E02001759,0.121430916
E02001760,0.213303486
E02001761,0.098512264
E02001762,0.059164733
E02001763,0.144436519
E02001764,0.116190476
E02001765,0.099196539
E02001766,0.0812555
E02001767,0.067304625
E02001768,0.155653451
E02001769,0.200424178
E02001770,0.166897507
E02001771,0.108301728
E02001772,0.182921139
E02001773,0.118096093
E02001774,0.137738483
E02001775,0.086569958
E02001776,0.125770654
E02001777,0.078826237
E02001778,0.183222037
E02001779,0.143777888
E02001780,0.094745552
E02001781,0.119666048
E02001782,0.089201878
E02001783,0.128233971
E02001784,0.105982275
E02001785,0.037914692
E02001786,0.092246949
E02001787,0.086036036
E02001788,0.091590999
E02001789,0.039399625
E02001790,0.058577406
E02001791,0.076617275
E02001792,0.071520619
E02001793,0.130329604
E02001794,0.140836593
E02001795,0.165734266
E02001796,0.133808393
E02001797,0.08369883
E02001798,0.145850796
E02001799,0.188762801
E02001800,0.147693329
E02001801,0.267647059
E02001802,0.204751922
E02001803,0.199583581
E02001804,0.116430486
E02001805,0.205043406
E02001806,0.162834527
E02001807,0.142026788
E02001808,0.192511193
E02001809,0.148389432
E02001810,0.120776802
E02001811,0.087021087
E02001812,0.141384051
E02001813,0.118179398
E02001814,0.104285173
E02001815,0.062988506
E02001816,0.090577064
E02001817,0.091450596
E02001818,0.071110068
E02001819,0.054071247
E02001820,0.040474061
E02001821,0.062360802
E02001822,0.050995364
E02001823,0.089361702
E02001824,0.086256469
E02001825,0.083971805
E02001826,0.078547855
E02001827,0.041710852
E02001828,0.053870968
E02001829,0.050115473
E02001830,0.068095557
E02001831,0.099076406
E02001832,0.087149961
E02001833,0.046560847
E02001834,0.094732853
E02001835,0.077195467
E02001836,0.060118343
E02001837,0.104856787
E02001838,0.052007545
E02001839,0.078162496
E02001840,0.085747061
E02001841,0.053443734
E02001842,0.048767417
E02001843,0.095684175
E02001844,0.059342599
E02001845,0.088335925
E02001846,0.101594802
E02001847,0.075029308
E02001848,0.088312664
E02001849,0.08672467
E02001850,0.070870536
E02001851,0.102697352
E02001852,0.095172414
E02001855,0.207802548
E02001856,0.100490829
E02001857,0.09857117
E02001858,0.073177367
E02001859,0.162686567
E02001860,0.105870021
E02001861,0.113489158
E02001862,0.112599772
E02001863,0.157113402
E02001865,0.122880178
E02001866,0.135067712
E02001867,0.166064982
E02001868,0.077140435
E02001869,0.141877637
E02001870,0.124543907
E02001871,0.084057971
E02001872,0.077686516
E02001873,0.125203252
E02001874,0.105377907
E02001875,0.171890145
E02001876,0.177446502
E02001877,0.149023314
E02001878,0.146743021
E02001879,0.121988882
E02001880,0.078120496
E02001881,0.140868412
E02001882,0.0967026
E02001883,0.081218274
E02001884,0.156962025
E02001886,0.072677093
E02001888,0.080360643
E02001889,0.149425287
E02001890,0.09511457
E02001892,0.136744966
E02001893,0.096876807
E02001895,0.087489064
E02001896,0.181489516
E02001897,0.178698752
E02001898,0.069943913
E02001899,0.049142565
E02001900,0.109172078
E02001901,0.126413388
E02001902,0.080797482
E02001903,0.16550765
E02001904,0.116218236
E02001905,0.11492855
E02001906,0.058147552
E02001907,0.075521899
E02001908,0.154506438
E02001909,0.159913793
E02001910,0.141080823
E02001911,0.073709239
E02001913,0.172073343
E02001914,0.080071174
E02001915,0.097974928
E02001916,0.122560276
E02001918,0.074204947
E02001919,0.100511073
E02001920,0.078643831
E02001921,0.109691493
E02001922,0.149053146
E02001923,0.096855984
E02001924,0.080384748
E02001925,0.103100216
E02001926,0.095126248
E02001927,0.087754421
E02001928,0.072048284
E02001929,0.103158431
E02001930,0.074211503
E02001931,0.068553983
E02001932,0.070843717
E02001933,0.08718704
E02001934,0.065288714
E02001935,0.079484103
E02001936,0.071942446
E02001937,0.076801016
E02001938,0.085555017
E02001939,0.104362703
E02001941,0.069496463
E02001942,0.089537553
E02001943,0.077299755
E02001944,0.081735889
E02001945,0.092948718
E02001946,0.078156313
E02001947,0.083958021
E02001948,0.067299396
E02001949,0.088126844
E02001950,0.086610254
E02001951,0.090802578
E02001952,0.108350793
E02001953,0.068417639
E02001954,0.071455577
E02001955,0.084068357
E02001956,0.083048212
E02001957,0.064343164
E02001958,0.106666667
E02001959,0.086196127
E02001961,0.129618227
E02001962,0.121634463
E02001963,0.091002747
E02001964,0.137580794
E02001965,0.193028096
E02001966,0.124954727
E02001967,0.04989154
E02001968,0.135944056
E02001969,0.119837508
E02001970,0.162347561
E02001971,0.088624339
E02001972,0.165710351
E02001973,0.125466169
E02001974,0.099040867
E02001975,0.160946438
E02001976,0.213452915
E02001977,0.158256337
E02001978,0.103908189
E02001979,0.076391415
E02001980,0.066641424
E02001981,0.158741259
E02001982,0.053156146
E02001983,0.097679439
E02001984,0.087556695
E02001985,0.139951427
E02001986,0.144356955
E02001987,0.125614035
E02001988,0.133994334
E02001989,0.136302294
E02001990,0.114583333
E02001991,0.08201732
E02001992,0.106731621
E02001993,0.115820029
E02001994,0.115363881
E02001995,0.094150902
E02001996,0.111441799
E02001997,0.055273834
E02001998,0.042007832
E02001999,0.064745509
E02002000,0.107152645
E02002001,0.067947838
E02002002,0.051671733
E02002003,0.078029749
E02002004,0.082524272
E02002005,0.107664234
E02002006,0.086236633
E02002007,0.072780204
E02002008,0.096250572
E02002009,0.114852226
E02002010,0.142899408
E02002011,0.107155699
E02002012,0.211470588
E02002013,0.081802426
E02002014,0.110056363
E02002015,0.142315544
E02002016,0.221319162
E02002017,0.127917282
E02002018,0.089800995
E02002019,0.173023256
E02002020,0.089604176
E02002021,0.177149802
E02002022,0.139258555
E02002023,0.07623839
E02002024,0.150157423
E02002025,0.089983022
E02002026,0.148318043
E02002027,0.121667806
E02002028,0.112702601
E02002029,0.065178888
E02002030,0.142019544
E02002031,0.100772472
E02002032,0.090988056
E02002033,0.122561143
E02002034,0.119623314
E02002035,0.065549891
E02002036,0.091047041
E02002037,0.1
E02002038,0.117250987
E02002039,0.093039773
E02002040,0.067640277
E02002041,0.057548285
E02002042,0.052546917
E02002043,0.158472947
E02002044,0.042261405
E02002045,0.127520759
E02002046,0.120655412
E02002047,0.144440472
E02002048,0.037496126
E02002049,0.112716763
E02002051,0.159982175
E02002052,0.122788088
E02002053,0.043869112
E02002054,0.042544887
E02002055,0.147249892
E02002056,0.135427394
E02002057,0.109767442
E02002058,0.11735781
E02002059,0.162122483
E02002060,0.176091082
E02002061,0.187623959
E02002062,0.162943104
E02002063,0.112022448
E02002064,0.102409639
E02002065,0.134074941
E02002066,0.140484889
E02002067,0.074610648
E02002069,0.106648667
E02002070,0.122623312
E02002071,0.119881962
E02002072,0.102666334
E02002073,0.107966779
E02002074,0.104350299
E02002075,0.10485133
E02002076,0.060754717
E02002077,0.132116004
E02002078,0.070330389
E02002079,0.063470809
E02002080,0.112913288
E02002081,0.066777271
E02002082,0.090106007
E02002083,0.068739206
E02002084,0.07706627
E02002085,0.105011054
E02002086,0.114386274
E02002087,0.121076233
E02002088,0.110206298
E02002089,0.093492696
E02002090,0.066483893
E02002091,0.083034483
E02002092,0.104236513
E02002093,0.057142857
E02002094,0.046006625
E02002095,0.089118661
E02002096,0.094743816
E02002097,0.028392959
E02002098,0.068347711
E02002099,0.064028314
E02002101,0.046767538
E02002102,0.098825832
E02002103,0.07706355
E02002104,0.066760862
E02002105,0.043846154
E02002106,0.049722423
E02002107,0.070015221
E02002108,0.041196778
E02002109,0.028425769
E02002110,0.08555523
E02002111,0.132285276
E02002112,0.048930921
E02002113,0.09669731
E02002114,0.062942272
E02002115,0.112639405
E02002116,0.075723831
E02002117,0.088122605
E02002118,0.10872529
E02002119,0.06348637
E02002120,0.041696365
E02002121,0.137014315
E02002122,0.133958724
E02002123,0.07875133
E02002124,0.111596639
E02002125,0.066852368
E02002126,0.201477226
E02002127,0.147131485
E02002128,0.09776654
E02002129,0.098141264
E02002130,0.210943396
E02002131,0.062704471
E02002132,0.135816841
E02002133,0.131596526
E02002134,0.157417012
E02002135,0.222861008
E02002136,0.148675591
E02002137,0.033970276
E02002138,0.113398339
E02002139,0.160980541
E02002140,0.191620656
E02002141,0.036706033
E02002142,0.152048886
E02002143,0.220969217
E02002144,0.026602564
E02002145,0.149596895
E02002146,0.121176471
E02002147,0.151188502
E02002148,0.058248979
E02002149,0.10967008
E02002150,0.117624072
E02002151,0.098177299
E02002152,0.131929523
E02002153,0.055235205
E02002154,0.084459459
E02002155,0.160730187
E02002156,0.179661017
E02002157,0.0675139
E02002158,0.120927318
E02002159,0.1782881
E02002160,0.167403478
E02002161,0.111794872
E02002162,0.057125676
E02002163,0.261121857
E02002164,0.141659681
E02002165,0.124646693
E02002166,0.195989833
E02002167,0.059038143
E02002168,0.160686427
E02002169,0.085459184
E02002170,0.137970792
E02002171,0.149125701
E02002174,0.086993007
E02002175,0.14370468
E02002176,0.065288035
E02002177,0.104752275
E02002178,0.085832187
E02002179,0.059735974
E02002180,0.099176513
E02002181,0.120545657
E02002182,0.096
E02002183,0.052631579
E02002184,0.116459627
E02002185,0.040559943
E02002187,0.027054795
E02002188,0.080778459
E02002189,0.217490494
E02002190,0.237948492
E02002191,0.248159258
E02002192,0.061527746
E02002193,0.1841306
E02002194,0.140104007
E02002195,0.083646296
E02002196,0.063925474
E02002197,0.094722286
E02002198,0.119939653
E02002199,0.063774852
E02002200,0.076523382
E02002201,0.104743083
E02002202,0.111323851
E02002203,0.144953052
E02002204,0.048648649
E02002205,0.053154798
E02002206,0.120583717
E02002207,0.108333333
E02002208,0.130775937
E02002209,0.115455551
E02002210,0.118981907
E02002211,0.168217343
E02002212,0.121293801
E02002213,0.030351867
E02002214,0.107921135
E02002215,0.229786052
E02002216,0.234278668
E02002217,0.172601086
E02002218,0.093559838
E02002219,0.257898894
E02002220,0.159283695
E02002222,0.218221666
E02002223,0.290526316
E02002224,0.193844139
E02002225,0.054192229
E02002226,0.239990524
E02002227,0.221148958
E02002228,0.187000726
E02002229,0.073177677
E02002230,0.241298397
E02002231,0.119984788
E02002232,0.145060442
E02002233,0.189882437
E02002234,0.215757576
E02002235,0.217171717
E02002236,0.126673905
E02002237,0.104744136
E02002238,0.148223765
E02002239,0.155860094
E02002240,0.05689538
E02002241,0.094754653
E02002242,0.110959278
E02002243,0.081872749
E02002244,0.082926829
E02002245,0.078498294
E02002246,0.04959025
E02002247,0.067408231
E02002248,0.119451892
E02002249,0.197096348
E02002250,0.068020037
E02002251,0.200499861
E02002252,0.083333333
E02002253,0.225512528
E02002254,0.055628703
E02002255,0.300721371
E02002256,0.131826742
E02002257,0.27904849
E02002258,0.078354779
E02002259,0.201804511
E02002260,0.125560538
E02002261,0.138991067
E02002262,0.142533296
E02002263,0.065952461
E02002264,0.150139018
E02002265,0.131797583
E02002266,0.129845691
E02002267,0.127367554
E02002268,0.148109022
E02002269,0.079555175
E02002270,0.045769764
E02002271,0.048438327
E02002272,0.110918168
E02002273,0.070409982
E02002274,0.076486406
E02002275,0.134897361
E02002276,0.127782596
E02002277,0.148732008
E02002278,0.101178782
E02002279,0.133118048
E02002280,0.224336108
E02002281,0.132226193
E02002282,0.205179953
E02002283,0.266328012
E02002284,0.121759891
E02002285,0.100760955
E02002286,0.172992409
E02002287,0.214018374
E02002288,0.154585153
E02002289,0.237459547
E02002290,0.09917639
E02002291,0.101373447
E02002292,0.070667193
E02002293,0.176594995
E02002294,0.210351861
E02002295,0.12614841
E02002296,0.081657903
E02002297,0.108667529
E02002298,0.062565172
E02002299,0.207854026
E02002300,0.091906387
E02002301,0.21635712
E02002302,0.048553375
E02002303,0.170247396
E02002304,0.201586252
E02002305,0.213615023
E02002306,0.056129032
E02002307,0.147047619
E02002308,0.120234604
E02002309,0.20696325
E02002310,0.142857143
E02002311,0.093729373
E02002312,0.183687003
E02002313,0.212731668
E02002314,0.080081301
E02002315,0.116555082
E02002316,0.037059914
E02002317,0.133077192
E02002318,0.145275591
E02002319,0.095012538
E02002320,0.065332326
E02002321,0.041918176
E02002322,0.0591133
E02002323,0.070942408
E02002324,0.069371728
E02002325,0.065279092
E02002326,0.041302888
E02002327,0.070099256
E02002328,0.065730505
E02002329,0.070523508
E02002330,0.101940151
E02002331,0.132773109
E02002332,0.14
E02002333,0.11309207
E02002334,0.047316792
E02002335,0.018608646
E02002336,0.020012315
E02002337,0.065007618
E02002338,0.094925884
E02002339,0.177521399
E02002340,0.143602225
E02002341,0.031377106
E02002342,0.062433107
E02002343,0.088470137
E02002344,0.048787062
E02002345,0.033147244
E02002346,0.089573128
E02002347,0.090062112
E02002348,0.070301783
E02002349,0.03277027
E02002350,0.060318536
E02002351,0.032588102
E02002352,0.06431853
E02002353,0.065793781
E02002354,0.075869336
E02002356,0.046920215
E02002357,0.082917558
E02002358,0.062978513
E02002359,0.016447368
E02002360,0.074647123
E02002361,0.079082506
E02002362,0.071888112
E02002363,0.066994612
E02002364,0.122914838
E02002366,0.095199349
E02002367,0.12961622
E02002368,0.057835007
E02002369,0.097197376
E02002370,0.128809299
E02002371,0.159170306
E02002373,0.088923557
E02002374,0.067867036
E02002375,0.090842221
E02002376,0.181849913
E02002377,0.176781003
E02002379,0.142443064
E02002380,0.098545455
E02002381,0.101079784
E02002382,0.203324808
E02002383,0.151699029
E02002384,0.266008605
E02002385,0.112972606
E02002386,0.072666667
E02002387,0.110803324
E02002388,0.092035865
E02002389,0.143005181
E02002390,0.075139665
E02002391,0.117163653
E02002392,0.23912235
E02002393,0.2803098
E02002394,0.207236842
E02002395,0.083572659
E02002396,0.104497354
E02002397,0.137792103
E02002398,0.066086484
E02002399,0.180051338
E02002400,0.16392234
E02002401,0.109514563
E02002402,0.063651591
E02002403,0.105993905
E02002404,0.227481455
E02002405,0.105578608
E02002406,0.078667815
E02002407,0.120328849
E02002408,0.114542096
E02002409,0.078770752
E02002410,0.130941704
E02002411,0.176921393
E02002412,0.082983193
E02002414,0.190358029
E02002415,0.155728982
E02002416,0.055465979
E02002417,0.028748591
E02002418,0.056821459
E02002419,0.130459444
E02002420,0.129066107
E02002421,0.155901116
E02002422,0.069301091
E02002423,0.110753121
E02002424,0.097414469
E02002425,0.060793161
E02002426,0.046837788
E02002427,0.078611202
E02002428,0.056846892
E02002429,0.052186178
E02002430,0.081495098
E02002431,0.108894431
E02002432,0.040263158
E02002433,0.137160633
E02002434,0.031979878
E02002435,0.10322431
E02002436,0.054045984
E02002437,0.024984385
E02002438,0.066261734
E02002439,0.151272385
E02002440,0.109268582
E02002441,0.139362167
E02002442,0.143844382
E02002443,0.069061629
E02002444,0.068573015
E02002445,0.124969843
E02002446,0.077274324
E02002447,0.183805088
E02002448,0.128571429
E02002449,0.111797529
E02002450,0.163649706
E02002451,0.080010425
E02002452,0.135838805
E02002453,0.107447041
E02002454,0.191914604
E02002455,0.179439941
E02002456,0.173436665
E02002457,0.209876543
E02002458,0.095391705
E02002459,0.137549572
E02002460,0.121354934
E02002461,0.07148893
E02002462,0.096409959
E02002463,0.122819425
E02002464,0.105314244
E02002465,0.143872114
E02002466,0.104385129
E02002467,0.113979542
E02002468,0.067272116
E02002469,0.039949271
E02002470,0.033448674
E02002471,0.041959301
E02002472,0.031798246
E02002473,0.064192273
E02002474,0.075842697
E02002475,0.023199446
E02002476,0.079859895
E02002477,0.05393586
E02002478,0.124013158
E02002479,0.107255521
E02002480,0.238893546
E02002481,0.229741505
E02002482,0.100197109
E02002483,0.072399108
E02002484,0.152640264
E02002485,0.255521577
E02002489,0.279552716
E02002490,0.270032422
E02002491,0.194316757
E02002492,0.176783813
E02002493,0.082983532
E02002494,0.102973978
E02002496,0.218367927
E02002497,0.169441724
E02002498,0.203286206
E02002499,0.25
E02002500,0.207145895
E02002501,0.279089376
E02002502,0.137201571
E02002503,0.14216778
E02002504,0.129839471
E02002505,0.201940035
E02002506,0.290558164
E02002507,0.097330179
E02002508,0.056361376
E02002509,0.190043083
E02002510,0.040059791
E02002512,0.046341463
E02002513,0.078319007
E02002514,0.085991678
E02002515,0.200694712
E02002516,0.206474536
E02002517,0.150264042
E02002518,0.094007051
E02002519,0.118631179
E02002520,0.053799716
E02002521,0.08504143
E02002523,0.115956901
E02002524,0.103126458
E02002525,0.069913355
E02002526,0.10268801
E02002527,0.118689581
E02002529,0.061480552
E02002530,0.05026782
E02002532,0.15512867
E02002533,0.094218415
E02002534,0.086425142
E02002535,0.083701413
E02002536,0.142143392
E02002537,0.176646707
E02002538,0.13406683
E02002539,0.031591738
E02002540,0.073134877
E02002541,0.097945708
E02002542,0.189521345
E02002543,0.174616006
E02002544,0.145921535
E02002545,0.106392106
E02002546,0.190071404
E02002547,0.097003155
E02002549,0.053972104
E02002550,0.116252822
E02002551,0.190637066
E02002552,0.148395297
E02002553,0.129780309
E02002554,0.140283843
E02002555,0.083697552
E02002556,0.048020219
E02002558,0.062071666
E02002559,0.051162791
E02002560,0.112431738
E02002561,0.079983593
E02002562,0.219365207
E02002563,0.145659432
E02002564,0.176859881
E02002567,0.247393365
E02002568,0.194843462
E02002569,0.120072146
E02002570,0.240221743
E02002571,0.217605634
E02002572,0.196571845
E02002573,0.040978039
E02002574,0.050734312
E02002575,0.05025227
E02002576,0.148776978
E02002577,0.104919161
E02002578,0.172937952
E02002579,0.167662881
E02002580,0.225769008
E02002581,0.084943269
E02002582,0.054840626
E02002583,0.160952725
E02002584,0.155548996
E02002585,0.091416868
E02002586,0.188572961
E02002587,0.116978365
E02002588,0.150087873
E02002589,0.096664398
E02002590,0.042654028
E02002591,0.061096433
E02002592,0.037101855
E02002593,0.120153387
E02002594,0.151693667
E02002595,0.113792158
E02002596,0.070058604
E02002597,0.105449041
E02002598,0.076329871
E02002599,0.106191568
E02002600,0.164108108
E02002601,0.109612875
E02002602,0.209055627
E02002603,0.080504656
E02002604,0.070855961
E02002605,0.097296099
E02002606,0.178547745
E02002607,0.150908165
E02002608,0.052164841
E02002609,0.109878825
E02002610,0.05066264
E02002611,0.045466288
E02002612,0.075609756
E02002613,0.027941176
E02002614,0.037460568
E02002615,0.122866128
E02002616,0.141351838
E02002617,0.268487266
E02002618,0.269506084
E02002619,0.201688273
E02002620,0.294098033
E02002621,0.359209598
E02002622,0.284194134
E02002623,0.23202765
E02002624,0.050818882
E02002625,0.282245132
E02002626,0.115727003
E02002627,0.10531472
E02002628,0.161540952
E02002629,0.176213206
E02002630,0.162513163
E02002631,0.102461743
E02002632,0.035403727
E02002633,0.114754098
E02002634,0.115231382
E02002635,0.114122252
E02002636,0.142158195
E02002637,0.17902289
E02002638,0.177639752
E02002639,0.203764706
E02002640,0.28628073
E02002641,0.294346473
E02002642,0.275550314
E02002643,0.258942703
E02002644,0.210970464
E02002645,0.196363636
E02002646,0.16431278
E02002647,0.221990465
E02002648,0.213569519
E02002649,0.152267819
E02002650,0.162947029
E02002651,0.140984562
E02002653,0.190408526
E02002654,0.106025934
E02002655,0.144897352
E02002656,0.11559711
E02002657,0.180451128
E02002658,0.092059475
E02002659,0.122337908
E02002660,0.091729866
